PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,SUNTIK,PIL,KONDOM,IMPLAN,IUD,VASEKTOMI,TUBEKTOMI,MAL,PUS,PUS_KB,PUS_TIDAK_KB,PB,PA,MKJP,KBPP,UNMET_NEED,BULAN,
SULAWESI BARAT,POLEWALI,ANREAPI,ANREAPI,43,38,3,41,10,0,13,1,215,,16,,151,64,,7.44186046511628,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,DUAMPANUA,100,149,14,68,6,0,14,0,529,,41,,357,88,,7.75047258979206,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,KELAPA DUA,75,119,3,59,0,2,11,2,372,,20,,272,72,,5.37634408602151,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,PAPPANDANGAN,90,63,0,67,0,3,7,0,306,,15,,235,77,,4.90196078431373,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,KUNYI,42,111,3,62,0,0,10,2,298,,11,,241,72,,3.69127516778524,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALANIPA,92,31,14,25,3,0,6,0,470,,106,,171,34,,22.5531914893617,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMMAJARRA,101,14,27,9,5,0,3,0,306,,43,,159,17,,14.0522875816993,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMANGGALLE,67,20,0,21,1,0,4,0,361,,51,,113,26,,14.1274238227147,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,MOSSO,44,16,2,4,0,0,0,0,118,,16,,66,4,,13.5593220338983,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,GALUNG TULUK,105,43,25,20,1,0,12,0,553,,116,,206,33,,20.9764918625678,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,SABANG SUBIK,108,18,9,2,2,0,8,0,434,,120,,147,12,,27.6497695852535,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,PAMBUSUANG,201,56,15,18,6,0,22,0,834,,157,,318,46,,18.8249400479616,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALA,200,39,13,9,3,0,17,1,844,,145,,282,29,,17.1800947867299,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,LAMBANAN,8,2,1,3,0,0,1,0,71,,17,,15,4,,23.943661971831,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,LEGO,67,12,0,4,0,0,10,0,200,,27,,93,14,,13.5,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,PALLIS,9,6,0,2,1,0,0,0,91,,25,,18,3,,27.4725274725275,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,AMASSANGAN,97,63,1,38,0,0,9,0,585,,113,,208,47,,19.3162393162393,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,TONYAMAN,191,133,6,74,11,0,9,1,813,,103,,440,94,,12.6691266912669,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,KUAJANG,95,45,3,76,2,0,7,7,498,,88,,241,85,,17.6706827309237,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,PAKU,75,35,5,12,0,1,9,1,350,,103,,140,22,,29.4285714285714,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,MIRRING,105,43,5,31,2,0,13,0,500,,92,,203,46,,18.4,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,BATETANGNGA,226,80,7,48,2,2,6,0,829,,205,,372,58,,24.7285886610374,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,MAMMI,71,67,7,68,3,0,5,0,365,,28,,222,76,,7.67123287671233,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,KALEOK,43,66,0,23,0,0,4,0,218,,9,,137,27,,4.12844036697248,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,AMOLA,79,24,2,29,0,1,1,0,283,,42,,136,31,,14.8409893992933,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,REA,99,77,8,23,0,2,14,0,461,,59,,228,39,,12.7982646420824,JUNI,
SULAWESI BARAT,POLEWALI,BULO,BULO,18,4,1,72,1,0,0,0,150,,17,,96,73,,11.3333333333333,JUNI,
SULAWESI BARAT,POLEWALI,BULO,PULLIWA,98,35,0,129,2,0,7,0,478,,86,,272,138,,17.9916317991632,JUNI,
SULAWESI BARAT,POLEWALI,BULO,PATAMBANUA,8,121,0,3,0,0,0,0,176,,1,,134,3,,0.568181818181818,JUNI,
SULAWESI BARAT,POLEWALI,BULO,KAROMBANG,58,15,0,31,1,0,1,0,210,,30,,106,33,,14.2857142857143,JUNI,
SULAWESI BARAT,POLEWALI,BULO,DAALA TIMUR,38,61,0,7,0,0,0,0,164,,2,,106,7,,1.21951219512195,JUNI,
SULAWESI BARAT,POLEWALI,BULO,LENGGO,12,17,0,1,1,0,0,0,123,,20,,31,2,,16.260162601626,JUNI,
SULAWESI BARAT,POLEWALI,BULO,SABURA,22,30,0,8,0,0,0,0,112,,17,,60,8,,15.1785714285714,JUNI,
SULAWESI BARAT,POLEWALI,BULO,SEPPORRAKI,31,15,0,36,0,0,2,0,142,,5,,84,38,,3.52112676056338,JUNI,
SULAWESI BARAT,POLEWALI,BULO,IHING,21,13,0,56,0,0,0,0,195,,15,,94,56,,7.69230769230769,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PAPPANG,68,13,8,7,5,0,9,5,279,,37,,118,21,,13.2616487455197,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LALIKO,98,18,3,4,2,0,15,0,528,,133,,140,21,,25.1893939393939,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BONDE,89,15,1,6,3,0,5,0,493,,195,,119,14,,39.553752535497,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN LEMO,72,16,1,9,4,0,1,0,555,,135,,103,14,,24.3243243243243,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PANYAMPA,87,33,6,6,2,0,3,9,440,,96,,147,11,,21.8181818181818,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SURUANG,49,13,3,6,0,0,5,0,280,,52,,82,11,,18.5714285714286,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAMPOKO,77,18,1,4,2,0,6,0,646,,255,,108,12,,39.4736842105263,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN,99,23,3,28,22,0,9,0,677,,191,,184,59,,28.2127031019202,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAPEO,65,11,5,12,3,0,7,0,546,,270,,104,22,,49.4505494505495,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PARAPPE,94,34,1,10,1,0,5,0,552,,169,,145,16,,30.6159420289855,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,ONGKO,13,5,3,21,2,0,0,0,260,,56,,44,23,,21.5384615384615,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KENJE,76,9,3,9,1,0,9,0,458,,103,,107,19,,22.4890829694323,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SUMARRANG,137,78,3,39,0,0,0,0,833,,282,,257,39,,33.8535414165666,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BOTTO,116,39,0,44,2,0,8,0,428,,43,,211,54,,10.0467289719626,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,GATTUNGAN,46,19,9,26,17,0,7,0,359,,99,,125,50,,27.5766016713092,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG TIMUR,38,6,1,14,2,0,4,0,247,,79,,65,20,,31.9838056680162,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG,41,8,3,9,1,0,0,0,119,,4,,64,10,,3.36134453781513,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAGI-AGI,141,20,5,6,0,0,2,0,414,,84,,174,8,,20.2898550724638,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,LIMBORO,42,22,12,17,2,0,9,0,243,,35,,115,28,,14.40329218107,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,LEMBANG LEMBANG,97,48,29,25,1,0,11,0,359,,41,,211,37,,11.4206128133705,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANDASURA,72,17,13,24,2,0,8,0,220,,12,,138,34,,5.45454545454545,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,SAMASUNDU,51,49,4,22,1,0,6,0,208,,9,,133,29,,4.32692307692308,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,NAPO,94,18,3,33,1,0,10,0,300,,18,,159,44,,6,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TODANG TODANG,13,11,4,0,0,0,0,0,118,,29,,28,0,,24.5762711864407,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,PENDULANGAN,31,15,1,1,0,0,2,0,111,,6,,50,3,,5.40540540540541,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,RENGGEANG,34,18,3,31,0,0,4,0,207,,24,,90,35,,11.5942028985507,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,SALARRI,26,17,6,12,0,0,2,0,163,,42,,63,14,,25.7668711656442,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANGAN BARU,26,5,2,30,0,0,5,0,156,,14,,68,35,,8.97435897435897,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,PALECE,29,41,32,11,0,0,2,0,192,,2,,115,13,,1.04166666666667,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA,97,37,5,57,0,1,5,0,517,,114,,206,63,,22.0502901353965,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,MAMBU,69,14,0,39,0,1,13,4,423,,95,,149,53,,22.4586288416076,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,TENGGELANG,104,16,6,40,0,1,9,0,540,,135,,187,50,,25,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BARU,79,18,6,36,4,0,16,0,585,,161,,178,56,,27.5213675213675,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI,86,24,3,42,0,1,5,1,319,,9,,164,48,,2.82131661442006,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,MAPILI BARAT,52,15,2,18,0,0,10,0,387,,86,,98,28,,22.2222222222222,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,SAMBALI WALI,121,26,12,30,1,0,2,0,417,,26,,204,33,,6.23501199040767,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA DAALA,139,74,5,89,0,1,4,0,449,,24,,314,94,,5.34521158129176,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,LUYO,104,18,0,44,1,4,14,0,327,,41,,186,63,,12.5382262996942,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI BARAT,35,9,4,23,14,1,5,0,242,,38,,92,43,,15.702479338843,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUCCADI,139,22,0,27,1,0,4,0,275,,6,,193,32,,2.18181818181818,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,MAPILI,35,5,2,23,0,0,12,0,270,,114,,77,35,,42.2222222222222,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,UGIBARU,54,14,4,24,7,1,25,0,386,,135,,150,57,,34.9740932642487,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,RUMPA,104,32,2,34,5,0,6,0,431,,140,,183,45,,32.4825986078886,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,KURMA,141,30,0,56,1,0,14,0,570,,120,,242,71,,21.0526315789474,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BUKU,159,32,1,15,2,0,1,0,325,,28,,215,18,,8.61538461538462,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BONNE BONNE,37,15,8,40,8,0,8,0,255,,55,,116,56,,21.5686274509804,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BEROANGIN,81,29,1,66,2,0,15,0,349,,46,,206,83,,13.1805157593123,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,SEGERANG,106,26,3,12,1,0,5,0,219,,18,,153,18,,8.21917808219178,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BONRA,71,36,0,22,0,0,2,0,382,,142,,131,24,,37.17277486911,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,SATTOKO,23,7,0,36,0,0,5,0,112,,9,,71,41,,8.03571428571429,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,RAPPANG BARAT,100,116,5,63,2,0,24,0,429,,29,,311,89,,6.75990675990676,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,LANDI KANUSUANG,109,35,1,115,0,0,11,0,533,,67,,271,126,,12.5703564727955,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,MATAKALI,104,51,9,35,11,0,6,0,536,,157,,217,52,,29.2910447761194,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,PETAMPANUA,122,71,2,22,15,2,1,0,782,,287,,235,40,,36.7007672634271,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,BARUMBUNG,66,64,2,30,6,1,2,0,418,,65,,171,39,,15.5502392344498,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,PASIANG,122,57,8,112,5,0,17,0,681,,101,,325,134,,14.8311306901615,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,TONROLIMA,112,39,2,36,3,1,10,3,448,,50,,215,50,,11.1607142857143,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,INDOMAKKOMBONG,189,88,2,64,5,0,9,3,586,,51,,367,78,,8.70307167235495,JUNI,
SULAWESI BARAT,POLEWALI,MATAKALI,BUNGA-BUNGA,49,41,5,17,1,0,5,0,242,,7,,118,23,,2.89256198347107,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,MATANGNGA,11,3,3,12,0,0,3,0,129,,40,,32,15,,31.0077519379845,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,LILLI,38,5,1,45,0,0,1,0,143,,8,,90,46,,5.59440559440559,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,RANGOAN,6,8,0,2,0,0,0,0,127,,14,,16,2,,11.0236220472441,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,TAPUA,49,30,5,29,0,0,0,0,217,,12,,113,29,,5.52995391705069,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,MAMBU TAPUA,34,11,0,37,0,0,3,0,119,,3,,85,40,,2.52100840336134,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,BA'BA TAPUA,20,7,0,20,0,0,0,0,93,,2,,47,20,,2.1505376344086,JUNI,
SULAWESI BARAT,POLEWALI,MATANGNGA,KATIMBANG,38,16,1,11,0,0,0,0,114,,2,,67,11,,1.75438596491228,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,POLEWALI,126,141,24,55,20,0,39,0,889,,170,,416,114,,19.1226096737908,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,WATTANG,58,60,11,19,12,0,15,0,503,,109,,175,46,,21.6699801192843,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,SULEWATANG,102,106,0,67,5,0,10,0,586,,101,,290,82,,17.2354948805461,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,LANTORA,98,97,12,39,24,0,17,0,746,,201,,287,80,,26.9436997319035,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,TAKATIDUNG,245,79,19,53,14,0,15,0,876,,129,,444,82,,14.7260273972603,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,PEKKABATA,124,34,11,29,16,0,10,0,610,,107,,225,55,,17.5409836065574,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,MADATE,173,75,22,61,14,0,21,0,1176,,279,,366,96,,23.7244897959184,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,MANDING,119,33,15,37,14,0,16,0,748,,193,,235,67,,25.8021390374332,JUNI,
SULAWESI BARAT,POLEWALI,POLEWALI,DARMA,163,92,10,102,11,0,23,0,1062,,252,,401,136,,23.728813559322,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,PELITAKAN,93,27,1,11,1,0,11,0,281,,33,,164,23,,11.7437722419929,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,TAPANGO,119,38,0,38,3,0,3,0,430,,105,,201,44,,24.4186046511628,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,RAPPANG,103,35,2,43,1,0,8,0,370,,63,,193,52,,17.027027027027,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,DAKKA,64,28,1,29,2,0,4,0,349,,52,,131,35,,14.8997134670487,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,BATU,68,18,0,31,0,0,7,0,176,,10,,126,38,,5.68181818181818,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,RISO,86,22,0,43,3,0,1,0,348,,89,,157,47,,25.5747126436782,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,PALATTA,71,39,1,32,1,0,1,1,260,,13,,158,34,,5,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,TAPANGO BARAT,78,31,0,16,2,0,9,0,306,,50,,136,27,,16.3398692810458,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,KURRAK,35,33,0,2,1,0,1,0,98,,0,,72,4,,0,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,BUSSU,82,24,1,22,0,0,2,0,212,,22,,131,24,,10.377358490566,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,TUTTULA,66,10,2,11,0,0,1,0,174,,25,,95,12,,14.367816091954,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,JAMBU MALEA,79,73,3,28,0,0,9,0,309,,47,,192,37,,15.210355987055,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,KALIMBUA,116,36,1,23,2,0,4,0,266,,23,,182,29,,8.64661654135338,JUNI,
SULAWESI BARAT,POLEWALI,TAPANGO,BANATO REJO,199,78,0,30,5,1,2,0,423,,9,,320,38,,2.12765957446808,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TINAMBUNG,30,22,1,13,3,1,9,0,393,,132,,79,26,,33.587786259542,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,KARAMA,325,57,12,27,1,0,7,0,712,,59,,429,35,,8.28651685393258,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TANGNGA TANGNGA,126,29,2,6,1,0,8,0,460,,118,,172,15,,25.6521739130435,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,LEKOPADIS,22,13,2,19,1,0,5,0,344,,107,,63,25,,31.1046511627907,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,GALUNG LOMBOK,30,14,1,21,3,0,16,0,311,,105,,85,40,,33.7620578778135,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,TANDUNG,47,16,6,18,4,0,12,0,274,,46,,104,34,,16.7883211678832,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,BATULAYA,30,22,7,10,3,0,7,0,207,,37,,80,20,,17.8743961352657,JUNI,
SULAWESI BARAT,POLEWALI,TINAMBUNG,SEPABATU,32,13,2,14,2,0,13,0,268,,44,,76,29,,16.4179104477612,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,TARAMANU,83,39,2,31,0,13,8,0,290,,43,,176,52,,14.8275862068966,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,AMBOPADANG,109,46,1,97,2,0,1,0,375,,19,,256,100,,5.06666666666667,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,TUBBI,29,57,0,5,2,0,5,0,210,,42,,98,12,,20,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,RATTE,52,65,0,45,1,1,0,1,335,,65,,165,47,,19.4029850746269,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,BESOANGIN,67,9,0,45,0,0,0,0,181,,9,,121,45,,4.97237569060774,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,PIRIANG TAPIKO,22,45,0,10,1,0,0,0,200,,33,,78,11,,16.5,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,PEBURRU,82,58,0,19,1,0,2,0,312,,48,,162,22,,15.3846153846154,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,TALOBA,25,27,0,11,1,0,2,0,138,,28,,70,14,,20.2898550724638,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,POLLEWANI,127,70,0,30,0,0,3,0,453,,108,,230,33,,23.841059602649,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,ARABUA,62,24,0,9,0,16,2,0,183,,3,,113,27,,1.63934426229508,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,BESOANGIN UTARA,45,15,0,21,0,0,0,0,162,,25,,81,21,,15.4320987654321,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,PODA,48,50,0,10,0,1,3,0,229,,49,,112,14,,21.3973799126638,JUNI,
SULAWESI BARAT,POLEWALI,TUTAR,TARAMANU TUA,26,43,0,61,1,0,4,0,246,,18,,139,66,,7.31707317073171,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,SIDODADI,145,29,5,42,22,0,13,0,874,,329,,256,77,,37.6430205949657,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,SIDOREJO,150,48,5,13,10,0,11,0,657,,138,,240,34,,21.0045662100457,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,SUMBEREJO,190,87,24,85,25,0,6,1,806,,140,,427,116,,17.3697270471464,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,BUMIAYU,146,67,8,37,54,1,16,0,548,,35,,363,108,,6.38686131386861,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,KEBUNSARI,110,52,10,41,42,1,10,0,390,,23,,285,94,,5.8974358974359,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,BANUA BARU,85,27,5,16,12,0,7,0,296,,36,,161,35,,12.1621621621622,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,NEPO,132,44,5,40,7,1,2,0,446,,51,,234,50,,11.4349775784753,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,SUGIHWARAS,216,129,9,64,20,0,16,0,858,,129,,467,100,,15.034965034965,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,CAMPURJO,133,70,12,32,13,0,13,0,421,,38,,277,58,,9.02612826603325,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,BUMIMULYO,112,41,0,29,6,0,2,0,337,,14,,192,37,,4.15430267062315,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,TUMPILING,119,55,2,23,2,0,8,0,386,,45,,223,33,,11.6580310880829,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,BAKKA-BAKKA,84,40,2,22,2,0,7,0,313,,12,,162,31,,3.83386581469649,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,ARJO SARI,144,84,4,11,13,0,8,0,407,,16,,270,32,,3.93120393120393,JUNI,
SULAWESI BARAT,POLEWALI,WONOMULYO,GALESON,126,18,3,19,4,0,6,0,483,,129,,182,29,,26.7080745341615,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,MAMASA,82,47,5,136,30,0,6,0,487,,37,,306,172,,7.59753593429158,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,RAMBUSARATU,91,81,10,52,12,0,6,0,304,,7,,252,70,,2.30263157894737,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,OSANGO,80,67,8,150,52,0,14,0,575,,71,,371,216,,12.3478260869565,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,LAMBANAN,56,57,1,85,6,0,7,0,271,,10,,212,98,,3.690036900369,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,LEMBANA SALULO,17,13,2,37,1,0,8,0,102,,3,,78,46,,2.94117647058823,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,TAUPE,54,23,7,146,0,1,3,0,307,,18,,234,150,,5.86319218241042,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,BUNTU BUDA,61,64,8,64,6,0,1,0,398,,19,,205,71,,4.77386934673367,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,TONDOK BAKARU,91,83,14,49,11,0,6,0,350,,17,,255,66,,4.85714285714286,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,PEBASSIAN,11,17,0,16,1,0,1,0,84,,2,,50,18,,2.38095238095238,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,MAMBULILING,56,21,0,33,2,0,2,0,163,,5,,114,37,,3.06748466257669,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,BOMBONG LAMBE,41,28,8,54,4,0,2,0,230,,18,,138,60,,7.82608695652174,JUNI,
SULAWESI BARAT,MAMASA,MAMASA,BUBUN BATU,19,5,2,81,2,1,2,0,160,,8,,123,86,,5,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE,39,56,1,10,1,0,2,0,147,,4,,109,13,,2.72108843537415,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,RALLE ANAK,7,15,0,6,0,0,1,0,59,,12,,29,7,,20.3389830508475,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,PANETEAN,61,10,0,0,0,0,0,0,93,,1,,71,0,,1.0752688172043,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,UHAILANU,18,18,0,7,3,0,5,0,139,,17,,52,15,,12.2302158273381,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE UTARA,24,18,0,1,0,0,0,0,114,,9,,43,1,,7.89473684210526,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,UHAIDAHO,9,21,1,1,0,0,0,0,111,,22,,32,1,,19.8198198198198,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,BARURU,70,18,0,1,0,0,0,1,115,,4,,90,1,,3.47826086956522,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,RALLEANAK UTARA,21,16,0,4,1,0,1,0,62,,1,,43,6,,1.61290322580645,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,PAMOSEANG PANGGA,13,8,0,0,0,0,0,0,67,,6,,21,0,,8.95522388059701,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,KALABE,30,26,0,0,0,0,1,0,79,,3,,57,1,,3.79746835443038,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,ARALLE SELATAN,11,14,0,1,0,0,1,0,67,,7,,27,2,,10.4477611940299,JUNI,
SULAWESI BARAT,MAMASA,ARALLE,HAHANGAN,15,7,0,3,0,0,0,0,52,,2,,25,3,,3.84615384615385,JUNI,
SULAWESI BARAT,MAMASA,BALLA,BALLA,34,23,2,85,6,0,4,0,210,,8,,155,95,,3.80952380952381,JUNI,
SULAWESI BARAT,MAMASA,BALLA,BALLA BARAT,39,11,1,38,0,0,1,0,121,,1,,90,39,,0.826446280991735,JUNI,
SULAWESI BARAT,MAMASA,BALLA,BALLA SATANETEAN,42,9,5,66,6,0,3,0,197,,11,,131,75,,5.58375634517767,JUNI,
SULAWESI BARAT,MAMASA,BALLA,BALLA TUMUKA,26,17,1,37,1,0,0,0,122,,7,,82,38,,5.73770491803279,JUNI,
SULAWESI BARAT,MAMASA,BALLA,SEPAKUAN,43,15,0,90,4,0,2,0,200,,7,,154,96,,3.5,JUNI,
SULAWESI BARAT,MAMASA,BALLA,PIDARA,20,11,0,23,0,0,1,0,76,,3,,57,24,,3.94736842105263,JUNI,
